unicode,image_path,annotation,group,subgroup,shortcode
1F9D1-200D-1F33E,/content/resizeopenmoji128/1F9D1-200D-1F33E.png,,1.0,25.0,farmer
1F468-200D-1F33E,/content/resizeopenmoji128/1F468-200D-1F33E.png,,1.0,25.0,man_farmer
1F469-200D-1F33E,/content/resizeopenmoji128/1F469-200D-1F33E.png,,1.0,25.0,woman_farmer
1F9D1-200D-1F373,/content/resizeopenmoji128/1F9D1-200D-1F373.png,,1.0,25.0,cook
1F468-200D-1F373,/content/resizeopenmoji128/1F468-200D-1F373.png,,1.0,25.0,man_cook
1F469-200D-1F373,/content/resizeopenmoji128/1F469-200D-1F373.png,,1.0,25.0,woman_cook
1F9D1-200D-1F527,/content/resizeopenmoji128/1F9D1-200D-1F527.png,,1.0,25.0,mechanic
1F468-200D-1F527,/content/resizeopenmoji128/1F468-200D-1F527.png,,1.0,25.0,man_mechanic
1F469-200D-1F527,/content/resizeopenmoji128/1F469-200D-1F527.png,,1.0,25.0,woman_mechanic
1F9D1-200D-1F3ED,/content/resizeopenmoji128/1F9D1-200D-1F3ED.png,,1.0,25.0,factory_worker
1F468-200D-1F3ED,/content/resizeopenmoji128/1F468-200D-1F3ED.png,,1.0,25.0,man_factory_worker
1F469-200D-1F3ED,/content/resizeopenmoji128/1F469-200D-1F3ED.png,,1.0,25.0,woman_factory_worker
1F9D1-200D-1F4BC,/content/resizeopenmoji128/1F9D1-200D-1F4BC.png,,1.0,25.0,office_worker
1F468-200D-1F4BC,/content/resizeopenmoji128/1F468-200D-1F4BC.png,,1.0,25.0,man_office_worker
1F469-200D-1F4BC,/content/resizeopenmoji128/1F469-200D-1F4BC.png,,1.0,25.0,woman_office_worker
1F9D1-200D-1F52C,/content/resizeopenmoji128/1F9D1-200D-1F52C.png,,1.0,25.0,scientist
1F468-200D-1F52C,/content/resizeopenmoji128/1F468-200D-1F52C.png,,1.0,25.0,man_scientist
1F469-200D-1F52C,/content/resizeopenmoji128/1F469-200D-1F52C.png,,1.0,25.0,woman_scientist
1F9D1-200D-1F4BB,/content/resizeopenmoji128/1F9D1-200D-1F4BB.png,,1.0,25.0,technologist
1F468-200D-1F4BB,/content/resizeopenmoji128/1F468-200D-1F4BB.png,,1.0,25.0,man_technologist
1F469-200D-1F4BB,/content/resizeopenmoji128/1F469-200D-1F4BB.png,,1.0,25.0,woman_technologist
1F9D1-200D-1F3A4,/content/resizeopenmoji128/1F9D1-200D-1F3A4.png,,1.0,25.0,singer
1F468-200D-1F3A4,/content/resizeopenmoji128/1F468-200D-1F3A4.png,,1.0,25.0,man_singer
1F469-200D-1F3A4,/content/resizeopenmoji128/1F469-200D-1F3A4.png,,1.0,25.0,woman_singer
1F9D1-200D-1F3A8,/content/resizeopenmoji128/1F9D1-200D-1F3A8.png,,1.0,25.0,artist
1F468-200D-1F3A8,/content/resizeopenmoji128/1F468-200D-1F3A8.png,,1.0,25.0,man_artist
1F469-200D-1F3A8,/content/resizeopenmoji128/1F469-200D-1F3A8.png,,1.0,25.0,woman_artist
1F9D1-200D-2708-FE0F,/content/resizeopenmoji128/1F9D1-200D-2708-FE0F.png,,1.0,25.0,pilot
1F468-200D-2708-FE0F,/content/resizeopenmoji128/1F468-200D-2708-FE0F.png,,1.0,25.0,man_pilot
1F469-200D-2708-FE0F,/content/resizeopenmoji128/1F469-200D-2708-FE0F.png,,1.0,25.0,woman_pilot
1F9D1-200D-1F680,/content/resizeopenmoji128/1F9D1-200D-1F680.png,,1.0,25.0,astronaut
1F468-200D-1F680,/content/resizeopenmoji128/1F468-200D-1F680.png,,1.0,25.0,man_astronaut
1F469-200D-1F680,/content/resizeopenmoji128/1F469-200D-1F680.png,,1.0,25.0,woman_astronaut
1F9D1-200D-1F692,/content/resizeopenmoji128/1F9D1-200D-1F692.png,,1.0,25.0,firefighter
1F468-200D-1F692,/content/resizeopenmoji128/1F468-200D-1F692.png,,1.0,25.0,man_firefighter
1F469-200D-1F692,/content/resizeopenmoji128/1F469-200D-1F692.png,,1.0,25.0,woman_firefighter
1F46E,/content/resizeopenmoji128/1F46E.png,,1.0,25.0,"['cop', 'police_officer']"
1F46E-200D-2642-FE0F,/content/resizeopenmoji128/1F46E-200D-2642-FE0F.png,,1.0,25.0,policeman
1F46E-200D-2640-FE0F,/content/resizeopenmoji128/1F46E-200D-2640-FE0F.png,,1.0,25.0,policewoman
1F575,/content/resizeopenmoji128/1F575.png,,1.0,25.0,detective
1F575-FE0F-200D-2642-FE0F,/content/resizeopenmoji128/1F575-FE0F-200D-2642-FE0F.png,,1.0,25.0,male_detective
1F575-FE0F-200D-2640-FE0F,/content/resizeopenmoji128/1F575-FE0F-200D-2640-FE0F.png,,1.0,25.0,female_detective
1F482,/content/resizeopenmoji128/1F482.png,,1.0,25.0,guard
1F482-200D-2642-FE0F,/content/resizeopenmoji128/1F482-200D-2642-FE0F.png,,1.0,25.0,guardsman
1F482-200D-2640-FE0F,/content/resizeopenmoji128/1F482-200D-2640-FE0F.png,,1.0,25.0,guardswoman
1F977,/content/resizeopenmoji128/1F977.png,,1.0,25.0,ninja
1F477,/content/resizeopenmoji128/1F477.png,,1.0,25.0,construction_worker
1F477-200D-2642-FE0F,/content/resizeopenmoji128/1F477-200D-2642-FE0F.png,,1.0,25.0,construction_worker_man
1F477-200D-2640-FE0F,/content/resizeopenmoji128/1F477-200D-2640-FE0F.png,,1.0,25.0,construction_worker_woman
1FAC5,/content/resizeopenmoji128/1FAC5.png,,1.0,25.0,person_with_crown
1F934,/content/resizeopenmoji128/1F934.png,,1.0,25.0,prince
1F478,/content/resizeopenmoji128/1F478.png,,1.0,25.0,princess
1F473,/content/resizeopenmoji128/1F473.png,,1.0,25.0,person_with_turban
1F473-200D-2642-FE0F,/content/resizeopenmoji128/1F473-200D-2642-FE0F.png,,1.0,25.0,man_with_turban
1F473-200D-2640-FE0F,/content/resizeopenmoji128/1F473-200D-2640-FE0F.png,,1.0,25.0,woman_with_turban
1F472,/content/resizeopenmoji128/1F472.png,,1.0,25.0,man_with_gua_pi_mao
1F9D5,/content/resizeopenmoji128/1F9D5.png,,1.0,25.0,woman_with_headscarf
1F935,/content/resizeopenmoji128/1F935.png,,1.0,25.0,person_in_tuxedo
1F935-200D-2642-FE0F,/content/resizeopenmoji128/1F935-200D-2642-FE0F.png,,1.0,25.0,man_in_tuxedo
1F935-200D-2640-FE0F,/content/resizeopenmoji128/1F935-200D-2640-FE0F.png,,1.0,25.0,woman_in_tuxedo
1F470,/content/resizeopenmoji128/1F470.png,,1.0,25.0,person_with_veil
1F470-200D-2642-FE0F,/content/resizeopenmoji128/1F470-200D-2642-FE0F.png,,1.0,25.0,man_with_veil
1F470-200D-2640-FE0F,/content/resizeopenmoji128/1F470-200D-2640-FE0F.png,,1.0,25.0,"['bride_with_veil', 'woman_with_veil']"
1F930,/content/resizeopenmoji128/1F930.png,,1.0,25.0,pregnant_woman
1FAC3,/content/resizeopenmoji128/1FAC3.png,,1.0,25.0,pregnant_man
1FAC4,/content/resizeopenmoji128/1FAC4.png,,1.0,25.0,pregnant_person
1F931,/content/resizeopenmoji128/1F931.png,,1.0,25.0,breast_feeding
1F469-200D-1F37C,/content/resizeopenmoji128/1F469-200D-1F37C.png,,1.0,25.0,woman_feeding_baby
1F468-200D-1F37C,/content/resizeopenmoji128/1F468-200D-1F37C.png,,1.0,25.0,man_feeding_baby
1F9D1-200D-1F37C,/content/resizeopenmoji128/1F9D1-200D-1F37C.png,,1.0,25.0,person_feeding_baby
1F47C,/content/resizeopenmoji128/1F47C.png,,1.0,26.0,angel
1F385,/content/resizeopenmoji128/1F385.png,,1.0,26.0,santa
1F936,/content/resizeopenmoji128/1F936.png,,1.0,26.0,mrs_claus
1F9D1-200D-1F384,/content/resizeopenmoji128/1F9D1-200D-1F384.png,,1.0,26.0,mx_claus
1F9B8,/content/resizeopenmoji128/1F9B8.png,,1.0,26.0,superhero
1F9B8-200D-2642-FE0F,/content/resizeopenmoji128/1F9B8-200D-2642-FE0F.png,,1.0,26.0,superhero_man
1F9B8-200D-2640-FE0F,/content/resizeopenmoji128/1F9B8-200D-2640-FE0F.png,,1.0,26.0,superhero_woman
1F9B9,/content/resizeopenmoji128/1F9B9.png,,1.0,26.0,supervillain
1F9B9-200D-2642-FE0F,/content/resizeopenmoji128/1F9B9-200D-2642-FE0F.png,,1.0,26.0,supervillain_man
1F9B9-200D-2640-FE0F,/content/resizeopenmoji128/1F9B9-200D-2640-FE0F.png,,1.0,26.0,supervillain_woman
1F9D9,/content/resizeopenmoji128/1F9D9.png,,1.0,26.0,mage
1F9D9-200D-2642-FE0F,/content/resizeopenmoji128/1F9D9-200D-2642-FE0F.png,,1.0,26.0,mage_man
1F9D9-200D-2640-FE0F,/content/resizeopenmoji128/1F9D9-200D-2640-FE0F.png,,1.0,26.0,mage_woman
1F9DA,/content/resizeopenmoji128/1F9DA.png,,1.0,26.0,fairy
1F9DA-200D-2642-FE0F,/content/resizeopenmoji128/1F9DA-200D-2642-FE0F.png,,1.0,26.0,fairy_man
1F9DA-200D-2640-FE0F,/content/resizeopenmoji128/1F9DA-200D-2640-FE0F.png,,1.0,26.0,fairy_woman
1F9DB,/content/resizeopenmoji128/1F9DB.png,,1.0,26.0,vampire
1F9DB-200D-2642-FE0F,/content/resizeopenmoji128/1F9DB-200D-2642-FE0F.png,,1.0,26.0,vampire_man
1F9DB-200D-2640-FE0F,/content/resizeopenmoji128/1F9DB-200D-2640-FE0F.png,,1.0,26.0,vampire_woman
1F9DC,/content/resizeopenmoji128/1F9DC.png,,1.0,26.0,merperson
1F9DC-200D-2642-FE0F,/content/resizeopenmoji128/1F9DC-200D-2642-FE0F.png,,1.0,26.0,merman
1F9DC-200D-2640-FE0F,/content/resizeopenmoji128/1F9DC-200D-2640-FE0F.png,,1.0,26.0,mermaid
1F9DD,/content/resizeopenmoji128/1F9DD.png,,1.0,26.0,elf
1F9DD-200D-2642-FE0F,/content/resizeopenmoji128/1F9DD-200D-2642-FE0F.png,,1.0,26.0,elf_man
1F9DD-200D-2640-FE0F,/content/resizeopenmoji128/1F9DD-200D-2640-FE0F.png,,1.0,26.0,elf_woman
1F9DE,/content/resizeopenmoji128/1F9DE.png,,1.0,26.0,genie
1F9DE-200D-2642-FE0F,/content/resizeopenmoji128/1F9DE-200D-2642-FE0F.png,,1.0,26.0,genie_man
1F9DE-200D-2640-FE0F,/content/resizeopenmoji128/1F9DE-200D-2640-FE0F.png,,1.0,26.0,genie_woman
1F9DF,/content/resizeopenmoji128/1F9DF.png,,1.0,26.0,zombie
1F9DF-200D-2642-FE0F,/content/resizeopenmoji128/1F9DF-200D-2642-FE0F.png,,1.0,26.0,zombie_man
1F9DF-200D-2640-FE0F,/content/resizeopenmoji128/1F9DF-200D-2640-FE0F.png,,1.0,26.0,zombie_woman
1F9CC,/content/resizeopenmoji128/1F9CC.png,,1.0,26.0,troll
1F486,/content/resizeopenmoji128/1F486.png,,1.0,27.0,massage
1F486-200D-2642-FE0F,/content/resizeopenmoji128/1F486-200D-2642-FE0F.png,,1.0,27.0,massage_man
1F486-200D-2640-FE0F,/content/resizeopenmoji128/1F486-200D-2640-FE0F.png,,1.0,27.0,massage_woman
1F487,/content/resizeopenmoji128/1F487.png,,1.0,27.0,haircut
1F487-200D-2642-FE0F,/content/resizeopenmoji128/1F487-200D-2642-FE0F.png,,1.0,27.0,haircut_man
1F487-200D-2640-FE0F,/content/resizeopenmoji128/1F487-200D-2640-FE0F.png,,1.0,27.0,haircut_woman
1F6B6,/content/resizeopenmoji128/1F6B6.png,,1.0,27.0,walking
1F6B6-200D-2642-FE0F,/content/resizeopenmoji128/1F6B6-200D-2642-FE0F.png,,1.0,27.0,walking_man
1F6B6-200D-2640-FE0F,/content/resizeopenmoji128/1F6B6-200D-2640-FE0F.png,,1.0,27.0,walking_woman
1F6B6-200D-27A1-FE0F,/content/resizeopenmoji128/1F6B6-200D-27A1-FE0F.png,,1.0,27.0,
1F6B6-200D-2640-FE0F-200D-27A1-FE0F,/content/resizeopenmoji128/1F6B6-200D-2640-FE0F-200D-27A1-FE0F.png,,1.0,27.0,
1F6B6-200D-2642-FE0F-200D-27A1-FE0F,/content/resizeopenmoji128/1F6B6-200D-2642-FE0F-200D-27A1-FE0F.png,,1.0,27.0,
1F9CD,/content/resizeopenmoji128/1F9CD.png,,1.0,27.0,standing_person
1F9CD-200D-2642-FE0F,/content/resizeopenmoji128/1F9CD-200D-2642-FE0F.png,,1.0,27.0,standing_man
1F9CD-200D-2640-FE0F,/content/resizeopenmoji128/1F9CD-200D-2640-FE0F.png,,1.0,27.0,standing_woman
1F9CE,/content/resizeopenmoji128/1F9CE.png,,1.0,27.0,kneeling_person
1F9CE-200D-2642-FE0F,/content/resizeopenmoji128/1F9CE-200D-2642-FE0F.png,,1.0,27.0,kneeling_man
1F9CE-200D-2640-FE0F,/content/resizeopenmoji128/1F9CE-200D-2640-FE0F.png,,1.0,27.0,kneeling_woman
1F9CE-200D-27A1-FE0F,/content/resizeopenmoji128/1F9CE-200D-27A1-FE0F.png,,1.0,27.0,
1F9CE-200D-2640-FE0F-200D-27A1-FE0F,/content/resizeopenmoji128/1F9CE-200D-2640-FE0F-200D-27A1-FE0F.png,,1.0,27.0,
1F9CE-200D-2642-FE0F-200D-27A1-FE0F,/content/resizeopenmoji128/1F9CE-200D-2642-FE0F-200D-27A1-FE0F.png,,1.0,27.0,
1F9D1-200D-1F9AF,/content/resizeopenmoji128/1F9D1-200D-1F9AF.png,,1.0,27.0,person_with_probing_cane
1F9D1-200D-1F9AF-200D-27A1-FE0F,/content/resizeopenmoji128/1F9D1-200D-1F9AF-200D-27A1-FE0F.png,,1.0,27.0,
1F468-200D-1F9AF,/content/resizeopenmoji128/1F468-200D-1F9AF.png,,1.0,27.0,man_with_probing_cane
1F468-200D-1F9AF-200D-27A1-FE0F,/content/resizeopenmoji128/1F468-200D-1F9AF-200D-27A1-FE0F.png,,1.0,27.0,
1F469-200D-1F9AF,/content/resizeopenmoji128/1F469-200D-1F9AF.png,,1.0,27.0,woman_with_probing_cane
1F469-200D-1F9AF-200D-27A1-FE0F,/content/resizeopenmoji128/1F469-200D-1F9AF-200D-27A1-FE0F.png,,1.0,27.0,
1F9D1-200D-1F9BC,/content/resizeopenmoji128/1F9D1-200D-1F9BC.png,,1.0,27.0,person_in_motorized_wheelchair
1F9D1-200D-1F9BC-200D-27A1-FE0F,/content/resizeopenmoji128/1F9D1-200D-1F9BC-200D-27A1-FE0F.png,,1.0,27.0,
1F468-200D-1F9BC,/content/resizeopenmoji128/1F468-200D-1F9BC.png,,1.0,27.0,man_in_motorized_wheelchair
1F468-200D-1F9BC-200D-27A1-FE0F,/content/resizeopenmoji128/1F468-200D-1F9BC-200D-27A1-FE0F.png,,1.0,27.0,
1F469-200D-1F9BC,/content/resizeopenmoji128/1F469-200D-1F9BC.png,,1.0,27.0,woman_in_motorized_wheelchair
1F469-200D-1F9BC-200D-27A1-FE0F,/content/resizeopenmoji128/1F469-200D-1F9BC-200D-27A1-FE0F.png,,1.0,27.0,
1F9D1-200D-1F9BD,/content/resizeopenmoji128/1F9D1-200D-1F9BD.png,,1.0,27.0,person_in_manual_wheelchair
1F9D1-200D-1F9BD-200D-27A1-FE0F,/content/resizeopenmoji128/1F9D1-200D-1F9BD-200D-27A1-FE0F.png,,1.0,27.0,
1F468-200D-1F9BD,/content/resizeopenmoji128/1F468-200D-1F9BD.png,,1.0,27.0,man_in_manual_wheelchair
1F468-200D-1F9BD-200D-27A1-FE0F,/content/resizeopenmoji128/1F468-200D-1F9BD-200D-27A1-FE0F.png,,1.0,27.0,
1F469-200D-1F9BD,/content/resizeopenmoji128/1F469-200D-1F9BD.png,,1.0,27.0,woman_in_manual_wheelchair
1F469-200D-1F9BD-200D-27A1-FE0F,/content/resizeopenmoji128/1F469-200D-1F9BD-200D-27A1-FE0F.png,,1.0,27.0,
1F3C3,/content/resizeopenmoji128/1F3C3.png,,1.0,27.0,"['runner', 'running']"
1F3C3-200D-2642-FE0F,/content/resizeopenmoji128/1F3C3-200D-2642-FE0F.png,,1.0,27.0,running_man
1F3C3-200D-2640-FE0F,/content/resizeopenmoji128/1F3C3-200D-2640-FE0F.png,,1.0,27.0,running_woman
1F3C3-200D-27A1-FE0F,/content/resizeopenmoji128/1F3C3-200D-27A1-FE0F.png,,1.0,27.0,
1F3C3-200D-2640-FE0F-200D-27A1-FE0F,/content/resizeopenmoji128/1F3C3-200D-2640-FE0F-200D-27A1-FE0F.png,,1.0,27.0,
1F3C3-200D-2642-FE0F-200D-27A1-FE0F,/content/resizeopenmoji128/1F3C3-200D-2642-FE0F-200D-27A1-FE0F.png,,1.0,27.0,
1F483,/content/resizeopenmoji128/1F483.png,,1.0,27.0,"['dancer', 'woman_dancing']"
1F57A,/content/resizeopenmoji128/1F57A.png,,1.0,27.0,man_dancing
1F574,/content/resizeopenmoji128/1F574.png,,1.0,27.0,business_suit_levitating
1F46F,/content/resizeopenmoji128/1F46F.png,,1.0,27.0,dancers
1F46F-200D-2642-FE0F,/content/resizeopenmoji128/1F46F-200D-2642-FE0F.png,,1.0,27.0,dancing_men
1F46F-200D-2640-FE0F,/content/resizeopenmoji128/1F46F-200D-2640-FE0F.png,,1.0,27.0,dancing_women
1F9D6,/content/resizeopenmoji128/1F9D6.png,,1.0,27.0,sauna_person
1F9D6-200D-2642-FE0F,/content/resizeopenmoji128/1F9D6-200D-2642-FE0F.png,,1.0,27.0,sauna_man
1F9D6-200D-2640-FE0F,/content/resizeopenmoji128/1F9D6-200D-2640-FE0F.png,,1.0,27.0,sauna_woman
1F9D7,/content/resizeopenmoji128/1F9D7.png,,1.0,27.0,climbing
1F9D7-200D-2642-FE0F,/content/resizeopenmoji128/1F9D7-200D-2642-FE0F.png,,1.0,27.0,climbing_man
1F9D7-200D-2640-FE0F,/content/resizeopenmoji128/1F9D7-200D-2640-FE0F.png,,1.0,27.0,climbing_woman
1F93A,/content/resizeopenmoji128/1F93A.png,,1.0,28.0,person_fencing
1F3C7,/content/resizeopenmoji128/1F3C7.png,,1.0,28.0,horse_racing
26F7,/content/resizeopenmoji128/26F7.png,,1.0,28.0,skier
1F3C2,/content/resizeopenmoji128/1F3C2.png,,1.0,28.0,snowboarder
1F3CC,/content/resizeopenmoji128/1F3CC.png,,1.0,28.0,golfing
1F3CC-FE0F-200D-2642-FE0F,/content/resizeopenmoji128/1F3CC-FE0F-200D-2642-FE0F.png,,1.0,28.0,golfing_man
1F3CC-FE0F-200D-2640-FE0F,/content/resizeopenmoji128/1F3CC-FE0F-200D-2640-FE0F.png,,1.0,28.0,golfing_woman
1F3C4,/content/resizeopenmoji128/1F3C4.png,,1.0,28.0,surfer
1F3C4-200D-2642-FE0F,/content/resizeopenmoji128/1F3C4-200D-2642-FE0F.png,,1.0,28.0,surfing_man
1F3C4-200D-2640-FE0F,/content/resizeopenmoji128/1F3C4-200D-2640-FE0F.png,,1.0,28.0,surfing_woman
1F6A3,/content/resizeopenmoji128/1F6A3.png,,1.0,28.0,rowboat
1F6A3-200D-2642-FE0F,/content/resizeopenmoji128/1F6A3-200D-2642-FE0F.png,,1.0,28.0,rowing_man
1F6A3-200D-2640-FE0F,/content/resizeopenmoji128/1F6A3-200D-2640-FE0F.png,,1.0,28.0,rowing_woman
1F3CA,/content/resizeopenmoji128/1F3CA.png,,1.0,28.0,swimmer
1F3CA-200D-2642-FE0F,/content/resizeopenmoji128/1F3CA-200D-2642-FE0F.png,,1.0,28.0,swimming_man
1F3CA-200D-2640-FE0F,/content/resizeopenmoji128/1F3CA-200D-2640-FE0F.png,,1.0,28.0,swimming_woman
26F9,/content/resizeopenmoji128/26F9.png,,1.0,28.0,bouncing_ball_person
26F9-FE0F-200D-2642-FE0F,/content/resizeopenmoji128/26F9-FE0F-200D-2642-FE0F.png,,1.0,28.0,"['basketball_man', 'bouncing_ball_man']"
26F9-FE0F-200D-2640-FE0F,/content/resizeopenmoji128/26F9-FE0F-200D-2640-FE0F.png,,1.0,28.0,"['basketball_woman', 'bouncing_ball_woman']"
1F3CB,/content/resizeopenmoji128/1F3CB.png,,1.0,28.0,weight_lifting
1F3CB-FE0F-200D-2642-FE0F,/content/resizeopenmoji128/1F3CB-FE0F-200D-2642-FE0F.png,,1.0,28.0,weight_lifting_man
1F3CB-FE0F-200D-2640-FE0F,/content/resizeopenmoji128/1F3CB-FE0F-200D-2640-FE0F.png,,1.0,28.0,weight_lifting_woman
1F6B4,/content/resizeopenmoji128/1F6B4.png,,1.0,28.0,bicyclist
1F6B4-200D-2642-FE0F,/content/resizeopenmoji128/1F6B4-200D-2642-FE0F.png,,1.0,28.0,biking_man
1F6B4-200D-2640-FE0F,/content/resizeopenmoji128/1F6B4-200D-2640-FE0F.png,,1.0,28.0,biking_woman
1F6B5,/content/resizeopenmoji128/1F6B5.png,,1.0,28.0,mountain_bicyclist
1F6B5-200D-2642-FE0F,/content/resizeopenmoji128/1F6B5-200D-2642-FE0F.png,,1.0,28.0,mountain_biking_man
1F6B5-200D-2640-FE0F,/content/resizeopenmoji128/1F6B5-200D-2640-FE0F.png,,1.0,28.0,mountain_biking_woman
1F938,/content/resizeopenmoji128/1F938.png,,1.0,28.0,cartwheeling
1F938-200D-2642-FE0F,/content/resizeopenmoji128/1F938-200D-2642-FE0F.png,,1.0,28.0,man_cartwheeling
1F938-200D-2640-FE0F,/content/resizeopenmoji128/1F938-200D-2640-FE0F.png,,1.0,28.0,woman_cartwheeling
1F93C,/content/resizeopenmoji128/1F93C.png,,1.0,28.0,wrestling
1F93C-200D-2642-FE0F,/content/resizeopenmoji128/1F93C-200D-2642-FE0F.png,,1.0,28.0,men_wrestling
1F93C-200D-2640-FE0F,/content/resizeopenmoji128/1F93C-200D-2640-FE0F.png,,1.0,28.0,women_wrestling
1F93D,/content/resizeopenmoji128/1F93D.png,,1.0,28.0,water_polo
1F93D-200D-2642-FE0F,/content/resizeopenmoji128/1F93D-200D-2642-FE0F.png,,1.0,28.0,man_playing_water_polo
1F93D-200D-2640-FE0F,/content/resizeopenmoji128/1F93D-200D-2640-FE0F.png,,1.0,28.0,woman_playing_water_polo
1F93E,/content/resizeopenmoji128/1F93E.png,,1.0,28.0,handball_person
1F93E-200D-2642-FE0F,/content/resizeopenmoji128/1F93E-200D-2642-FE0F.png,,1.0,28.0,man_playing_handball
1F93E-200D-2640-FE0F,/content/resizeopenmoji128/1F93E-200D-2640-FE0F.png,,1.0,28.0,woman_playing_handball
1F939,/content/resizeopenmoji128/1F939.png,,1.0,28.0,juggling_person
1F939-200D-2642-FE0F,/content/resizeopenmoji128/1F939-200D-2642-FE0F.png,,1.0,28.0,man_juggling
1F939-200D-2640-FE0F,/content/resizeopenmoji128/1F939-200D-2640-FE0F.png,,1.0,28.0,woman_juggling
1F9D8,/content/resizeopenmoji128/1F9D8.png,,1.0,29.0,lotus_position
1F9D8-200D-2642-FE0F,/content/resizeopenmoji128/1F9D8-200D-2642-FE0F.png,,1.0,29.0,lotus_position_man
1F9D8-200D-2640-FE0F,/content/resizeopenmoji128/1F9D8-200D-2640-FE0F.png,,1.0,29.0,lotus_position_woman
1F6C0,/content/resizeopenmoji128/1F6C0.png,,1.0,29.0,bath
1F6CC,/content/resizeopenmoji128/1F6CC.png,,1.0,29.0,sleeping_bed
1F9D1-200D-1F91D-200D-1F9D1,/content/resizeopenmoji128/1F9D1-200D-1F91D-200D-1F9D1.png,,1.0,30.0,people_holding_hands
1F46D,/content/resizeopenmoji128/1F46D.png,,1.0,30.0,two_women_holding_hands
1F46B,/content/resizeopenmoji128/1F46B.png,,1.0,30.0,couple
1F46C,/content/resizeopenmoji128/1F46C.png,,1.0,30.0,two_men_holding_hands
1F48F,/content/resizeopenmoji128/1F48F.png,,1.0,30.0,couplekiss
1F469-200D-2764-FE0F-200D-1F48B-200D-1F468,/content/resizeopenmoji128/1F469-200D-2764-FE0F-200D-1F48B-200D-1F468.png,,1.0,30.0,couplekiss_man_woman
1F468-200D-2764-FE0F-200D-1F48B-200D-1F468,/content/resizeopenmoji128/1F468-200D-2764-FE0F-200D-1F48B-200D-1F468.png,,1.0,30.0,couplekiss_man_man
1F469-200D-2764-FE0F-200D-1F48B-200D-1F469,/content/resizeopenmoji128/1F469-200D-2764-FE0F-200D-1F48B-200D-1F469.png,,1.0,30.0,couplekiss_woman_woman
1F491,/content/resizeopenmoji128/1F491.png,,1.0,30.0,couple_with_heart
1F469-200D-2764-FE0F-200D-1F468,/content/resizeopenmoji128/1F469-200D-2764-FE0F-200D-1F468.png,,1.0,30.0,couple_with_heart_woman_man
1F468-200D-2764-FE0F-200D-1F468,/content/resizeopenmoji128/1F468-200D-2764-FE0F-200D-1F468.png,,1.0,30.0,couple_with_heart_man_man
1F469-200D-2764-FE0F-200D-1F469,/content/resizeopenmoji128/1F469-200D-2764-FE0F-200D-1F469.png,,1.0,30.0,couple_with_heart_woman_woman
1F468-200D-1F469-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F469-200D-1F466.png,,1.0,30.0,family_man_woman_boy
1F468-200D-1F469-200D-1F467,/content/resizeopenmoji128/1F468-200D-1F469-200D-1F467.png,,1.0,30.0,family_man_woman_girl
1F468-200D-1F469-200D-1F467-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F469-200D-1F467-200D-1F466.png,,1.0,30.0,family_man_woman_girl_boy
1F468-200D-1F469-200D-1F466-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F469-200D-1F466-200D-1F466.png,,1.0,30.0,family_man_woman_boy_boy
1F468-200D-1F469-200D-1F467-200D-1F467,/content/resizeopenmoji128/1F468-200D-1F469-200D-1F467-200D-1F467.png,,1.0,30.0,family_man_woman_girl_girl
1F468-200D-1F468-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F468-200D-1F466.png,,1.0,30.0,family_man_man_boy
1F468-200D-1F468-200D-1F467,/content/resizeopenmoji128/1F468-200D-1F468-200D-1F467.png,,1.0,30.0,family_man_man_girl
1F468-200D-1F468-200D-1F467-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F468-200D-1F467-200D-1F466.png,,1.0,30.0,family_man_man_girl_boy
1F468-200D-1F468-200D-1F466-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F468-200D-1F466-200D-1F466.png,,1.0,30.0,family_man_man_boy_boy
1F468-200D-1F468-200D-1F467-200D-1F467,/content/resizeopenmoji128/1F468-200D-1F468-200D-1F467-200D-1F467.png,,1.0,30.0,family_man_man_girl_girl
1F469-200D-1F469-200D-1F466,/content/resizeopenmoji128/1F469-200D-1F469-200D-1F466.png,,1.0,30.0,family_woman_woman_boy
1F469-200D-1F469-200D-1F467,/content/resizeopenmoji128/1F469-200D-1F469-200D-1F467.png,,1.0,30.0,family_woman_woman_girl
1F469-200D-1F469-200D-1F467-200D-1F466,/content/resizeopenmoji128/1F469-200D-1F469-200D-1F467-200D-1F466.png,,1.0,30.0,family_woman_woman_girl_boy
1F469-200D-1F469-200D-1F466-200D-1F466,/content/resizeopenmoji128/1F469-200D-1F469-200D-1F466-200D-1F466.png,,1.0,30.0,family_woman_woman_boy_boy
1F469-200D-1F469-200D-1F467-200D-1F467,/content/resizeopenmoji128/1F469-200D-1F469-200D-1F467-200D-1F467.png,,1.0,30.0,family_woman_woman_girl_girl
1F468-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F466.png,,1.0,30.0,family_man_boy
1F468-200D-1F466-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F466-200D-1F466.png,,1.0,30.0,family_man_boy_boy
1F468-200D-1F467,/content/resizeopenmoji128/1F468-200D-1F467.png,,1.0,30.0,family_man_girl
